Time,0,1,2,3
2020-06-07 19:20:15,1021.84,858.0670897417947,1037.96,
2020-06-07 19:20:30,1032.94,851.9271425428508,1033.6799999999996,
2020-06-07 19:20:45,1027.66,843.2503245935081,1028.48,
2020-06-07 19:21:00,1031.9,841.24,1012.2992232049196,
2020-06-07 19:21:15,995.08,833.2328577428453,1006.2496781935637,
2020-06-07 19:21:30,893.44,765.4553091061821,1002.16,
2020-06-07 19:21:45,811.5,634.92,1008.5101545969079,
2020-06-07 19:22:00,803.982148327368,438.64,822.52,
2020-06-07 19:22:15,947.8,406.3529670938395,722.58,
2020-06-07 19:22:30,1023.12,329.1734165316694,521.78,
2020-06-07 19:22:45,1061.692972854028,331.93336133277336,517.88,
2020-06-07 19:23:00,1064.9,339.2,522.4599999999998,
2020-06-07 19:23:15,1061.52,341.5,523.4,
2020-06-07 19:23:30,1058.32,345.35309293814123,523.98,
2020-06-07 19:23:45,1044.7599999999998,344.28,518.78,
2020-06-07 19:24:00,1041.54,340.01319973600533,515.4399999999998,
2020-06-07 19:24:15,1035.5,345.96,511.3,
2020-06-07 19:24:30,1022.7,341.88,518.4896302073959,
2020-06-07 19:24:45,1029.5,333.66,516.6,
2020-06-07 19:25:00,1029.86,334.50669013380264,518.38,
2020-06-07 19:25:15,1033.44,338.58,518.2,
2020-06-07 19:25:30,1037.88,344.12,511.26,
2020-06-07 19:25:45,1025.56,337.43999999999994,507.24,
2020-06-07 19:26:00,1026.7,336.18,506.24,
2020-06-07 19:26:15,1027.44,329.40658813176265,508.32,
2020-06-07 19:26:30,1037.230296594068,510.9,513.28,
2020-06-07 19:26:45,1048.22,626.2667429348588,526.0,
2020-06-07 19:27:00,1081.84,857.9599999999997,537.18,
2020-06-07 19:27:15,1101.969949398988,912.2732077358452,542.5310577788443,
2020-06-07 19:27:30,1048.4599999999996,909.2131145377092,543.0491390172197,
2020-06-07 19:27:45,919.9,912.64,541.3891722165557,
2020-06-07 19:28:00,666.8399999999998,902.9,537.9907598151963,
2020-06-07 19:28:15,538.5,890.4799999999997,537.4292514149716,
2020-06-07 19:28:30,481.16,874.4199999999997,536.3707274145482,
2020-06-07 19:28:45,483.7,870.6599999999999,530.5693906121878,
2020-06-07 19:29:00,481.1,856.5799999999997,714.16,
2020-06-07 19:29:15,490.16,855.1799999999997,821.2898226035478,
2020-06-07 19:29:30,537.24,843.1866845336906,1056.8,
2020-06-07 19:29:45,606.02,841.48,1091.170104602092,
2020-06-07 19:30:00,757.52,849.6267429348587,1091.3302962059242,
2020-06-07 19:30:15,830.1399999999999,848.28,1093.66,
2020-06-07 19:30:30,849.8399999999997,818.16,1070.070003399932,
2020-06-07 19:30:45,633.8,617.44,862.287913358267,
2020-06-07 19:31:00,503.94,347.80356127122536,433.3848120962419,
2020-06-07 19:31:15,480.68,105.06,507.19450002186403,
2020-06-07 19:31:30,528.78,0.0,450.2451,
2020-06-07 19:31:45,628.8199999999998,0.0,597.4763924721505,
2020-06-07 19:32:00,625.9599999999998,0.0,605.4,
